dataset_id,rodina_datasetu,verzi_v_rodine,title,hlavni_skupina,detailni_skupina,tagy,relevance_pro_IKZ,uzemni_uroven,zdroj_typ,periodicita_text,provider,modified,start,end,description,keywords_all,page,dataset_iri,spatial,periodicity,dataset_title,relevance_rank,_input_order,category,order
kz2020CZ0206,Volby do zastupitelstev krajů 2020 - výsledky za okres Mělník a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Mělník a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Mělník",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Melnik_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3206,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Mělník a jeho obce,2,612,D,584
kz2020CZ0804,Volby do zastupitelstev krajů 2020 - výsledky za okres Nový Jičín a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Nový Jičín a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Nový Jičín",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Novy_Jicin_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3804,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Nový Jičín a jeho obce,2,613,D,585
kz2020CZ0208,Volby do zastupitelstev krajů 2020 - výsledky za okres Nymburk a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Nymburk a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Nymburk",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Nymburk_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3208,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Nymburk a jeho obce,2,614,D,586
kz2020CZ0523,Volby do zastupitelstev krajů 2020 - výsledky za okres Náchod a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Náchod a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Náchod",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Nachod_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3605,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Náchod a jeho obce,2,615,D,587
kz2020CZ0712,Volby do zastupitelstev krajů 2020 - výsledky za okres Olomouc a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Olomouc a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Olomouc",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Olomouc_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3805,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Olomouc a jeho obce,2,616,D,588
kz2020CZ0805,Volby do zastupitelstev krajů 2020 - výsledky za okres Opava a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Opava a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Opava",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Opava_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3806,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Opava a jeho obce,2,617,D,589
kz2020CZ0806,Volby do zastupitelstev krajů 2020 - výsledky za okres Ostrava-město a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Ostrava-město a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Ostrava-město",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Ostrava_mesto_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3807,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Ostrava-město a jeho obce,2,618,D,590
kz2020CZ0532,Volby do zastupitelstev krajů 2020 - výsledky za okres Pardubice a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Pardubice a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Pardubice",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pardubice_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3606,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Pardubice a jeho obce,2,619,D,591
kz2020CZ0633,Volby do zastupitelstev krajů 2020 - výsledky za okres Pelhřimov a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Pelhřimov a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Pelhřimov",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pelhrimov_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3304,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Pelhřimov a jeho obce,2,620,D,592
kz2020CZ0324,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-jih a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-jih a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Plzeň-jih",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Plzen_jih_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3406,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-jih a jeho obce,2,621,D,593
kz2020CZ0323,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-město a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-město a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Plzeň-město",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Plzen_mesto_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3405,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-město a jeho obce,2,622,D,594
kz2020CZ0325,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-sever a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-sever a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Plzeň-sever",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Plzen_sever_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3407,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-sever a jeho obce,2,623,D,595
kz2020CZ0315,Volby do zastupitelstev krajů 2020 - výsledky za okres Prachatice a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Prachatice a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Prachatice",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Prachatice_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3306,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Prachatice a jeho obce,2,624,D,596
kz2020CZ0209,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-východ a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-východ a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Praha-východ",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Praha_vychod_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3209,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-východ a jeho obce,2,625,D,597
kz2020CZ020A,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-západ a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-západ a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Praha-západ",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Praha_zapad_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3210,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-západ a jeho obce,2,626,D,598
kz2020CZ0713,Volby do zastupitelstev krajů 2020 - výsledky za okres Prostějov a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Prostějov a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Prostějov",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Prostejov_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3709,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Prostějov a jeho obce,2,627,D,599
kz2020CZ0314,Volby do zastupitelstev krajů 2020 - výsledky za okres Písek a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Písek a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Písek",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pisek_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3305,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Písek a jeho obce,2,628,D,600
kz2020CZ0714,Volby do zastupitelstev krajů 2020 - výsledky za okres Přerov a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Přerov a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Přerov",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Prerov_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3808,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Přerov a jeho obce,2,629,D,601
kz2020CZ020B,Volby do zastupitelstev krajů 2020 - výsledky za okres Příbram a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Příbram a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Příbram",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pribram_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3211,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Příbram a jeho obce,2,630,D,602
kz2020CZ020C,Volby do zastupitelstev krajů 2020 - výsledky za okres Rakovník a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Rakovník a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Rakovník",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Rakovnik_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3212,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Rakovník a jeho obce,2,631,D,603
kz2020CZ0326,Volby do zastupitelstev krajů 2020 - výsledky za okres Rokycany a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Rokycany a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Rokycany",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Rokycany_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3408,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Rokycany a jeho obce,2,632,D,604
kz2020CZ0524,Volby do zastupitelstev krajů 2020 - výsledky za okres Rychnov nad Kněžnou a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Rychnov nad Kněžnou a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Rychnov nad Kněžnou",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Rychnov_nad_Kneznou_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3607,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Rychnov nad Kněžnou a jeho obce,2,633,D,605
